country,time,cases_sum,cases_diff,deaths_sum,deaths_diff,source
Los Álamos,2020-04-23,0.75,0.25,NA,NA,minsal
Los Álamos,2020-04-24,1,0.25,NA,NA,minsal
Los Andes,2020-03-30,0,0,NA,NA,minsal
Los Andes,2020-03-31,1.5,1.5,NA,NA,minsal
Los Andes,2020-04-01,3,1.5,NA,NA,minsal
Los Andes,2020-04-02,4,1,NA,NA,minsal
Los Andes,2020-04-03,5,1,NA,NA,minsal
Los Andes,2020-04-04,5.666666666666667,0.666666666666667,NA,NA,minsal
Los Andes,2020-04-05,6.333333333333333,0.6666666666666661,NA,NA,minsal
Los Andes,2020-04-06,7,0.666666666666667,NA,NA,minsal
Los Andes,2020-04-07,10,3,NA,NA,minsal
Los Andes,2020-04-08,13,3,NA,NA,minsal
Los Andes,2020-04-09,16,3,NA,NA,minsal
Los Andes,2020-04-10,19,3,NA,NA,minsal
Los Andes,2020-04-11,21,2,NA,NA,minsal
Los Andes,2020-04-12,23,2,NA,NA,minsal
Los Andes,2020-04-13,25,2,NA,NA,minsal
Los Andes,2020-04-14,28.5,3.5,NA,NA,minsal
Los Andes,2020-04-15,32,3.5,NA,NA,minsal
Los Andes,2020-04-16,36.5,4.5,NA,NA,minsal
Los Andes,2020-04-17,41,4.5,NA,NA,minsal
Los Andes,2020-04-18,44,3,NA,NA,minsal
Los Andes,2020-04-19,47,3,NA,NA,minsal
Los Andes,2020-04-20,50,3,NA,NA,minsal
Los Andes,2020-04-21,51.5,1.5,NA,NA,minsal
Los Andes,2020-04-22,53,1.5,NA,NA,minsal
Los Andes,2020-04-23,54.5,1.5,NA,NA,minsal
Los Andes,2020-04-24,56,1.5,NA,NA,minsal
Los Ángeles,2020-03-30,11,0,NA,NA,minsal
Los Ángeles,2020-03-31,18.5,7.5,NA,NA,minsal
Los Ángeles,2020-04-01,26,7.5,NA,NA,minsal
Los Ángeles,2020-04-02,32,6,NA,NA,minsal
Los Ángeles,2020-04-03,38,6,NA,NA,minsal
Los Ángeles,2020-04-04,43.666666666666664,5.666666666666664,NA,NA,minsal
Los Ángeles,2020-04-05,49.33333333333333,5.666666666666664,NA,NA,minsal
Los Ángeles,2020-04-06,55,5.666666666666671,NA,NA,minsal
Los Ángeles,2020-04-07,66,11,NA,NA,minsal
Los Ángeles,2020-04-08,77,11,NA,NA,minsal
Los Ángeles,2020-04-09,88,11,NA,NA,minsal
Los Ángeles,2020-04-10,99,11,NA,NA,minsal
Los Ángeles,2020-04-11,106.33333333333333,7.333333333333329,NA,NA,minsal
Los Ángeles,2020-04-12,113.66666666666667,7.333333333333343,NA,NA,minsal
Los Ángeles,2020-04-13,121,7.333333333333329,NA,NA,minsal
Los Ángeles,2020-04-14,133.5,12.5,NA,NA,minsal
Los Ángeles,2020-04-15,146,12.5,NA,NA,minsal
Los Ángeles,2020-04-16,159,13,NA,NA,minsal
Los Ángeles,2020-04-17,172,13,NA,NA,minsal
Los Ángeles,2020-04-18,182,10,NA,NA,minsal
Los Ángeles,2020-04-19,192,10,NA,NA,minsal
Los Ángeles,2020-04-20,202,10,NA,NA,minsal
Los Ángeles,2020-04-21,209.75,7.75,NA,NA,minsal
Los Ángeles,2020-04-22,217.5,7.75,NA,NA,minsal
Los Ángeles,2020-04-23,225.25,7.75,NA,NA,minsal
Los Ángeles,2020-04-24,233,7.75,NA,NA,minsal
Los Lagos,2020-03-30,0,0,NA,NA,minsal
Los Lagos,2020-03-31,0,0,NA,NA,minsal
Los Lagos,2020-04-01,0,0,NA,NA,minsal
Los Lagos,2020-04-02,0,0,NA,NA,minsal
Los Lagos,2020-04-03,0,0,NA,NA,minsal
Los Lagos,2020-04-04,0,0,NA,NA,minsal
Los Lagos,2020-04-05,0,0,NA,NA,minsal
Los Lagos,2020-04-06,0,0,NA,NA,minsal
Los Lagos,2020-04-07,0,0,NA,NA,minsal
Los Lagos,2020-04-08,0,0,NA,NA,minsal
Los Lagos,2020-04-09,0,0,NA,NA,minsal
Los Lagos,2020-04-10,0,0,NA,NA,minsal
Los Lagos,2020-04-11,0,0,NA,NA,minsal
Los Lagos,2020-04-12,0,0,NA,NA,minsal
Los Lagos,2020-04-13,0,0,NA,NA,minsal
Los Lagos,2020-04-14,0,0,NA,NA,minsal
Los Lagos,2020-04-15,0,0,NA,NA,minsal
Los Lagos,2020-04-16,0,0,NA,NA,minsal
Los Lagos,2020-04-17,0,0,NA,NA,minsal
Los Lagos,2020-04-18,0,0,NA,NA,minsal
Los Lagos,2020-04-19,0,0,NA,NA,minsal
Los Lagos,2020-04-20,0,0,NA,NA,minsal
Los Lagos,2020-04-21,0,0,NA,NA,minsal
Los Lagos,2020-04-22,0,0,NA,NA,minsal
Los Lagos,2020-04-23,0,0,NA,NA,minsal
Los Lagos,2020-04-24,0,0,NA,NA,minsal
Los Muermos,2020-03-30,0,0,NA,NA,minsal
Los Muermos,2020-03-31,0.5,0.5,NA,NA,minsal
Los Muermos,2020-04-01,1,0.5,NA,NA,minsal
Los Muermos,2020-04-02,1.5,0.5,NA,NA,minsal
Los Muermos,2020-04-03,2,0.5,NA,NA,minsal
Los Muermos,2020-04-04,2.3333333333333335,0.3333333333333335,NA,NA,minsal
Los Muermos,2020-04-05,2.6666666666666665,0.33333333333333304,NA,NA,minsal
Los Muermos,2020-04-06,3,0.3333333333333335,NA,NA,minsal
Los Muermos,2020-04-07,3.5,0.5,NA,NA,minsal
Los Muermos,2020-04-08,4,0.5,NA,NA,minsal
Los Muermos,2020-04-09,4.5,0.5,NA,NA,minsal
Los Muermos,2020-04-10,5,0.5,NA,NA,minsal
Los Muermos,2020-04-11,5.333333333333333,0.33333333333333304,NA,NA,minsal
Los Muermos,2020-04-12,5.666666666666667,0.3333333333333339,NA,NA,minsal
Los Muermos,2020-04-13,6,0.33333333333333304,NA,NA,minsal
Los Muermos,2020-04-14,6.5,0.5,NA,NA,minsal
Los Muermos,2020-04-15,7,0.5,NA,NA,minsal
Los Muermos,2020-04-16,7.5,0.5,NA,NA,minsal
Los Muermos,2020-04-17,8,0.5,NA,NA,minsal
Los Muermos,2020-04-18,8.333333333333334,0.3333333333333339,NA,NA,minsal
Los Muermos,2020-04-19,8.666666666666666,0.33333333333333215,NA,NA,minsal
Los Muermos,2020-04-20,9,0.3333333333333339,NA,NA,minsal
Los Muermos,2020-04-21,9.25,0.25,NA,NA,minsal
Los Muermos,2020-04-22,9.5,0.25,NA,NA,minsal
Los Muermos,2020-04-23,9.75,0.25,NA,NA,minsal
Los Muermos,2020-04-24,10,0.25,NA,NA,minsal
Los Sauces,2020-03-30,0,0,NA,NA,minsal
Los Sauces,2020-03-31,0,0,NA,NA,minsal
Los Sauces,2020-04-01,0,0,NA,NA,minsal
Los Sauces,2020-04-02,0,0,NA,NA,minsal
Los Sauces,2020-04-03,0,0,NA,NA,minsal
Los Sauces,2020-04-04,0,0,NA,NA,minsal
Los Sauces,2020-04-05,0,0,NA,NA,minsal
Los Sauces,2020-04-06,0,0,NA,NA,minsal
Los Sauces,2020-04-07,0,0,NA,NA,minsal
Los Sauces,2020-04-08,0,0,NA,NA,minsal
Los Sauces,2020-04-09,0,0,NA,NA,minsal
Los Sauces,2020-04-10,0,0,NA,NA,minsal
Los Sauces,2020-04-11,0,0,NA,NA,minsal
Los Sauces,2020-04-12,0,0,NA,NA,minsal
Los Sauces,2020-04-13,0,0,NA,NA,minsal
Los Sauces,2020-04-14,0,0,NA,NA,minsal
Los Sauces,2020-04-15,0,0,NA,NA,minsal
Los Sauces,2020-04-16,0,0,NA,NA,minsal
Los Sauces,2020-04-17,0,0,NA,NA,minsal
Los Sauces,2020-04-18,0,0,NA,NA,minsal
Los Sauces,2020-04-19,0,0,NA,NA,minsal
Los Sauces,2020-04-20,0,0,NA,NA,minsal
Los Sauces,2020-04-21,0,0,NA,NA,minsal
Los Sauces,2020-04-22,0,0,NA,NA,minsal
Los Sauces,2020-04-23,0,0,NA,NA,minsal
Los Sauces,2020-04-24,0,0,NA,NA,minsal
Los Vilos,2020-03-30,0,0,NA,NA,minsal
Los Vilos,2020-03-31,0.5,0.5,NA,NA,minsal
Los Vilos,2020-04-01,1,0.5,NA,NA,minsal
Los Vilos,2020-04-02,1.5,0.5,NA,NA,minsal
Los Vilos,2020-04-03,2,0.5,NA,NA,minsal
Los Vilos,2020-04-04,2.3333333333333335,0.3333333333333335,NA,NA,minsal
Los Vilos,2020-04-05,2.6666666666666665,0.33333333333333304,NA,NA,minsal
Los Vilos,2020-04-06,3,0.3333333333333335,NA,NA,minsal
Los Vilos,2020-04-07,3.5,0.5,NA,NA,minsal
Los Vilos,2020-04-08,4,0.5,NA,NA,minsal
Los Vilos,2020-04-09,4.5,0.5,NA,NA,minsal
Los Vilos,2020-04-10,5,0.5,NA,NA,minsal
Los Vilos,2020-04-11,5.333333333333333,0.33333333333333304,NA,NA,minsal
Los Vilos,2020-04-12,5.666666666666667,0.3333333333333339,NA,NA,minsal
Los Vilos,2020-04-13,6,0.33333333333333304,NA,NA,minsal
Los Vilos,2020-04-14,6.5,0.5,NA,NA,minsal
Los Vilos,2020-04-15,7,0.5,NA,NA,minsal
Los Vilos,2020-04-16,7.5,0.5,NA,NA,minsal
Los Vilos,2020-04-17,8,0.5,NA,NA,minsal
Los Vilos,2020-04-18,8.333333333333334,0.3333333333333339,NA,NA,minsal
Los Vilos,2020-04-19,8.666666666666666,0.33333333333333215,NA,NA,minsal
Los Vilos,2020-04-20,9,0.3333333333333339,NA,NA,minsal
Los Vilos,2020-04-21,9.25,0.25,NA,NA,minsal
Los Vilos,2020-04-22,9.5,0.25,NA,NA,minsal
Los Vilos,2020-04-23,9.75,0.25,NA,NA,minsal
Los Vilos,2020-04-24,10,0.25,NA,NA,minsal
Lota,2020-03-30,0,0,NA,NA,minsal
Lota,2020-03-31,0,0,NA,NA,minsal
Lota,2020-04-01,0,0,NA,NA,minsal
Lota,2020-04-02,0.5,0.5,NA,NA,minsal
Lota,2020-04-03,1,0.5,NA,NA,minsal
Lota,2020-04-04,1.3333333333333333,0.33333333333333326,NA,NA,minsal
Lota,2020-04-05,1.6666666666666665,0.33333333333333326,NA,NA,minsal
Lota,2020-04-06,2,0.3333333333333335,NA,NA,minsal
Lota,2020-04-07,2.5,0.5,NA,NA,minsal
Lota,2020-04-08,3,0.5,NA,NA,minsal
Lota,2020-04-09,3.5,0.5,NA,NA,minsal
Lota,2020-04-10,4,0.5,NA,NA,minsal
Lota,2020-04-11,4.333333333333333,0.33333333333333304,NA,NA,minsal
Lota,2020-04-12,4.666666666666667,0.3333333333333339,NA,NA,minsal
Lota,2020-04-13,5,0.33333333333333304,NA,NA,minsal
Lota,2020-04-14,5.5,0.5,NA,NA,minsal
Lota,2020-04-15,6,0.5,NA,NA,minsal
Lota,2020-04-16,6.5,0.5,NA,NA,minsal
Lota,2020-04-17,7,0.5,NA,NA,minsal
Lota,2020-04-18,7.333333333333333,0.33333333333333304,NA,NA,minsal
Lota,2020-04-19,7.666666666666667,0.3333333333333339,NA,NA,minsal
Lota,2020-04-20,8,0.33333333333333304,NA,NA,minsal
Lota,2020-04-21,8.25,0.25,NA,NA,minsal
Lota,2020-04-22,8.5,0.25,NA,NA,minsal
Lota,2020-04-23,8.75,0.25,NA,NA,minsal
Lota,2020-04-24,9,0.25,NA,NA,minsal
Lumaco,2020-03-30,0,0,NA,NA,minsal
Lumaco,2020-03-31,0,0,NA,NA,minsal
Lumaco,2020-04-01,0,0,NA,NA,minsal
Lumaco,2020-04-02,0,0,NA,NA,minsal
Lumaco,2020-04-03,0,0,NA,NA,minsal
Lumaco,2020-04-04,0,0,NA,NA,minsal
Lumaco,2020-04-05,0,0,NA,NA,minsal
Lumaco,2020-04-06,0,0,NA,NA,minsal
Lumaco,2020-04-07,0,0,NA,NA,minsal
Lumaco,2020-04-08,0,0,NA,NA,minsal
Lumaco,2020-04-09,0,0,NA,NA,minsal
Lumaco,2020-04-10,0,0,NA,NA,minsal
Lumaco,2020-04-11,0,0,NA,NA,minsal
Lumaco,2020-04-12,0,0,NA,NA,minsal
Lumaco,2020-04-13,0,0,NA,NA,minsal
Lumaco,2020-04-14,0,0,NA,NA,minsal
Lumaco,2020-04-15,0,0,NA,NA,minsal
Lumaco,2020-04-16,0,0,NA,NA,minsal
Lumaco,2020-04-17,0,0,NA,NA,minsal
Lumaco,2020-04-18,0,0,NA,NA,minsal
Lumaco,2020-04-19,0,0,NA,NA,minsal
Lumaco,2020-04-20,0,0,NA,NA,minsal
Lumaco,2020-04-21,0,0,NA,NA,minsal
Lumaco,2020-04-22,0,0,NA,NA,minsal
Lumaco,2020-04-23,0,0,NA,NA,minsal
Lumaco,2020-04-24,0,0,NA,NA,minsal
Machalí,2020-03-30,0,0,NA,NA,minsal
Machalí,2020-03-31,3,3,NA,NA,minsal
Machalí,2020-04-01,6,3,NA,NA,minsal
Machalí,2020-04-02,9.5,3.5,NA,NA,minsal
Machalí,2020-04-03,13,3.5,NA,NA,minsal
Machalí,2020-04-04,15.666666666666666,2.666666666666666,NA,NA,minsal
Machalí,2020-04-05,18.333333333333332,2.666666666666666,NA,NA,minsal
Machalí,2020-04-06,21,2.666666666666668,NA,NA,minsal
Machalí,2020-04-07,25,4,NA,NA,minsal
Machalí,2020-04-08,29,4,NA,NA,minsal
Machalí,2020-04-09,33,4,NA,NA,minsal
Machalí,2020-04-10,37,4,NA,NA,minsal
Machalí,2020-04-11,39.666666666666664,2.6666666666666643,NA,NA,minsal
Machalí,2020-04-12,42.333333333333336,2.6666666666666714,NA,NA,minsal
Machalí,2020-04-13,45,2.6666666666666643,NA,NA,minsal
Machalí,2020-04-14,49,4,NA,NA,minsal
Machalí,2020-04-15,53,4,NA,NA,minsal
Machalí,2020-04-16,57.5,4.5,NA,NA,minsal
Machalí,2020-04-17,62,4.5,NA,NA,minsal
Machalí,2020-04-18,65.33333333333333,3.3333333333333286,NA,NA,minsal
Machalí,2020-04-19,68.66666666666667,3.333333333333343,NA,NA,minsal
Machalí,2020-04-20,72,3.3333333333333286,NA,NA,minsal
Machalí,2020-04-21,76,4,NA,NA,minsal
Machalí,2020-04-22,80,4,NA,NA,minsal
Machalí,2020-04-23,84,4,NA,NA,minsal
Machalí,2020-04-24,88,4,NA,NA,minsal
Macul,2020-03-30,10,0,NA,NA,minsal
Macul,2020-03-31,17.5,7.5,NA,NA,minsal
Macul,2020-04-01,25,7.5,NA,NA,minsal
Macul,2020-04-02,36.5,11.5,NA,NA,minsal
Macul,2020-04-03,48,11.5,NA,NA,minsal
Macul,2020-04-04,59.33333333333333,11.333333333333329,NA,NA,minsal
Macul,2020-04-05,70.66666666666666,11.333333333333329,NA,NA,minsal
Macul,2020-04-06,82,11.333333333333343,NA,NA,minsal
Macul,2020-04-07,100.5,18.5,NA,NA,minsal
Macul,2020-04-08,119,18.5,NA,NA,minsal
Macul,2020-04-09,140.5,21.5,NA,NA,minsal
Macul,2020-04-10,162,21.5,NA,NA,minsal
Macul,2020-04-11,178.33333333333334,16.333333333333343,NA,NA,minsal
Macul,2020-04-12,194.66666666666666,16.333333333333314,NA,NA,minsal
Macul,2020-04-13,211,16.333333333333343,NA,NA,minsal
Macul,2020-04-14,236.5,25.5,NA,NA,minsal
Macul,2020-04-15,262,25.5,NA,NA,minsal
Macul,2020-04-16,290.5,28.5,NA,NA,minsal
Macul,2020-04-17,319,28.5,NA,NA,minsal
Macul,2020-04-18,340.3333333333333,21.333333333333314,NA,NA,minsal
Macul,2020-04-19,361.6666666666667,21.33333333333337,NA,NA,minsal
Macul,2020-04-20,383,21.333333333333314,NA,NA,minsal
Macul,2020-04-21,405.25,22.25,NA,NA,minsal
Macul,2020-04-22,427.5,22.25,NA,NA,minsal
Macul,2020-04-23,449.75,22.25,NA,NA,minsal
Macul,2020-04-24,472,22.25,NA,NA,minsal
Máfil,2020-03-30,0,0,NA,NA,minsal
Máfil,2020-03-31,0.5,0.5,NA,NA,minsal
Máfil,2020-04-01,1,0.5,NA,NA,minsal
Máfil,2020-04-02,1.5,0.5,NA,NA,minsal
Máfil,2020-04-03,2,0.5,NA,NA,minsal
Máfil,2020-04-04,2.3333333333333335,0.3333333333333335,NA,NA,minsal
Máfil,2020-04-05,2.6666666666666665,0.33333333333333304,NA,NA,minsal
Máfil,2020-04-06,3,0.3333333333333335,NA,NA,minsal
Máfil,2020-04-07,3.5,0.5,NA,NA,minsal
Máfil,2020-04-08,4,0.5,NA,NA,minsal
Máfil,2020-04-09,4.5,0.5,NA,NA,minsal
Máfil,2020-04-10,5,0.5,NA,NA,minsal
Máfil,2020-04-11,5.333333333333333,0.33333333333333304,NA,NA,minsal
Máfil,2020-04-12,5.666666666666667,0.3333333333333339,NA,NA,minsal
Máfil,2020-04-13,6,0.33333333333333304,NA,NA,minsal
Máfil,2020-04-14,6.5,0.5,NA,NA,minsal
Máfil,2020-04-15,7,0.5,NA,NA,minsal
Máfil,2020-04-16,7.5,0.5,NA,NA,minsal
Máfil,2020-04-17,8,0.5,NA,NA,minsal
Máfil,2020-04-18,8.333333333333334,0.3333333333333339,NA,NA,minsal
Máfil,2020-04-19,8.666666666666666,0.33333333333333215,NA,NA,minsal
Máfil,2020-04-20,9,0.3333333333333339,NA,NA,minsal
Máfil,2020-04-21,9.5,0.5,NA,NA,minsal
Máfil,2020-04-22,10,0.5,NA,NA,minsal
Máfil,2020-04-23,10.5,0.5,NA,NA,minsal
Máfil,2020-04-24,11,0.5,NA,NA,minsal
Maipú,2020-03-30,43,0,NA,NA,minsal
Maipú,2020-03-31,70.5,27.5,NA,NA,minsal
Maipú,2020-04-01,98,27.5,NA,NA,minsal
Maipú,2020-04-02,130,32,NA,NA,minsal
Maipú,2020-04-03,162,32,NA,NA,minsal
Maipú,2020-04-04,189.66666666666666,27.666666666666657,NA,NA,minsal
Maipú,2020-04-05,217.33333333333331,27.666666666666657,NA,NA,minsal
Maipú,2020-04-06,245,27.666666666666686,NA,NA,minsal
Maipú,2020-04-07,298,53,NA,NA,minsal
Maipú,2020-04-08,351,53,NA,NA,minsal
Maipú,2020-04-09,434.5,83.5,NA,NA,minsal
Maipú,2020-04-10,518,83.5,NA,NA,minsal
Maipú,2020-04-11,585.6666666666666,67.66666666666663,NA,NA,minsal
Maipú,2020-04-12,653.3333333333333,67.66666666666663,NA,NA,minsal
Maipú,2020-04-13,721,67.66666666666674,NA,NA,minsal
Maipú,2020-04-14,841.5,120.5,NA,NA,minsal
Maipú,2020-04-15,962,120.5,NA,NA,minsal
Maipú,2020-04-16,1104,142,NA,NA,minsal
Maipú,2020-04-17,1246,142,NA,NA,minsal
Maipú,2020-04-18,1350,104,NA,NA,minsal
Maipú,2020-04-19,1454,104,NA,NA,minsal
Maipú,2020-04-20,1558,104,NA,NA,minsal
Maipú,2020-04-21,1649,91,NA,NA,minsal
Maipú,2020-04-22,1740,91,NA,NA,minsal
Maipú,2020-04-23,1831,91,NA,NA,minsal
Maipú,2020-04-24,1922,91,NA,NA,minsal
Malloa,2020-03-30,0,0,NA,NA,minsal
Malloa,2020-03-31,0,0,NA,NA,minsal
Malloa,2020-04-01,0,0,NA,NA,minsal
Malloa,2020-04-02,0,0,NA,NA,minsal
Malloa,2020-04-03,0,0,NA,NA,minsal
Malloa,2020-04-04,0,0,NA,NA,minsal
Malloa,2020-04-05,0,0,NA,NA,minsal
Malloa,2020-04-06,0,0,NA,NA,minsal
Malloa,2020-04-07,0,0,NA,NA,minsal
Malloa,2020-04-08,0,0,NA,NA,minsal
Malloa,2020-04-09,0,0,NA,NA,minsal
Malloa,2020-04-10,0,0,NA,NA,minsal
Malloa,2020-04-11,0,0,NA,NA,minsal
Malloa,2020-04-12,0,0,NA,NA,minsal
Malloa,2020-04-13,0,0,NA,NA,minsal
Malloa,2020-04-14,0,0,NA,NA,minsal
Malloa,2020-04-15,0,0,NA,NA,minsal
Malloa,2020-04-16,0,0,NA,NA,minsal
Malloa,2020-04-17,0,0,NA,NA,minsal
Malloa,2020-04-18,0,0,NA,NA,minsal
Malloa,2020-04-19,0,0,NA,NA,minsal
Malloa,2020-04-20,0,0,NA,NA,minsal
Malloa,2020-04-21,0,0,NA,NA,minsal
Malloa,2020-04-22,0,0,NA,NA,minsal
Malloa,2020-04-23,0,0,NA,NA,minsal
Malloa,2020-04-24,0,0,NA,NA,minsal
Marchihue,2020-03-30,0,0,NA,NA,minsal
Marchihue,2020-03-31,0,0,NA,NA,minsal
Marchihue,2020-04-01,0,0,NA,NA,minsal
Marchihue,2020-04-02,0,0,NA,NA,minsal
Marchihue,2020-04-03,0,0,NA,NA,minsal
Marchihue,2020-04-04,0,0,NA,NA,minsal
Marchihue,2020-04-05,0,0,NA,NA,minsal
Marchihue,2020-04-06,0,0,NA,NA,minsal
Marchihue,2020-04-07,0,0,NA,NA,minsal
Marchihue,2020-04-08,0,0,NA,NA,minsal
Marchihue,2020-04-09,0,0,NA,NA,minsal
Marchihue,2020-04-10,0,0,NA,NA,minsal
Marchihue,2020-04-11,0,0,NA,NA,minsal
Marchihue,2020-04-12,0,0,NA,NA,minsal
Marchihue,2020-04-13,0,0,NA,NA,minsal
Marchihue,2020-04-14,0,0,NA,NA,minsal
Marchihue,2020-04-15,0,0,NA,NA,minsal
Marchihue,2020-04-16,0,0,NA,NA,minsal
Marchihue,2020-04-17,0,0,NA,NA,minsal
Marchihue,2020-04-18,0,0,NA,NA,minsal
Marchihue,2020-04-19,0,0,NA,NA,minsal
Marchihue,2020-04-20,0,0,NA,NA,minsal
Marchihue,2020-04-21,0,0,NA,NA,minsal
Marchihue,2020-04-22,0,0,NA,NA,minsal
Marchihue,2020-04-23,0,0,NA,NA,minsal
Marchihue,2020-04-24,0,0,NA,NA,minsal
María Elena,2020-03-30,0,0,NA,NA,minsal
María Elena,2020-03-31,0,0,NA,NA,minsal
María Elena,2020-04-01,0,0,NA,NA,minsal
María Elena,2020-04-02,0,0,NA,NA,minsal
María Elena,2020-04-03,0,0,NA,NA,minsal
María Elena,2020-04-04,0,0,NA,NA,minsal
María Elena,2020-04-05,0,0,NA,NA,minsal
María Elena,2020-04-06,0,0,NA,NA,minsal
María Elena,2020-04-07,0,0,NA,NA,minsal
María Elena,2020-04-08,0,0,NA,NA,minsal
María Elena,2020-04-09,0,0,NA,NA,minsal
María Elena,2020-04-10,0,0,NA,NA,minsal
María Elena,2020-04-11,0.3333333333333333,0.3333333333333333,NA,NA,minsal
María Elena,2020-04-12,0.6666666666666666,0.3333333333333333,NA,NA,minsal
María Elena,2020-04-13,1,0.33333333333333337,NA,NA,minsal
María Elena,2020-04-14,2,1,NA,NA,minsal
María Elena,2020-04-15,3,1,NA,NA,minsal
María Elena,2020-04-16,5,2,NA,NA,minsal
María Elena,2020-04-17,7,2,NA,NA,minsal
María Elena,2020-04-18,9,2,NA,NA,minsal
María Elena,2020-04-19,11,2,NA,NA,minsal
María Elena,2020-04-20,13,2,NA,NA,minsal
María Elena,2020-04-21,14.75,1.75,NA,NA,minsal
María Elena,2020-04-22,16.5,1.75,NA,NA,minsal
María Elena,2020-04-23,18.25,1.75,NA,NA,minsal
María Elena,2020-04-24,20,1.75,NA,NA,minsal
María Pinto,2020-03-30,0,0,NA,NA,minsal
María Pinto,2020-03-31,0,0,NA,NA,minsal
María Pinto,2020-04-01,0,0,NA,NA,minsal
María Pinto,2020-04-02,0,0,NA,NA,minsal
María Pinto,2020-04-03,0,0,NA,NA,minsal
María Pinto,2020-04-04,0,0,NA,NA,minsal
María Pinto,2020-04-05,0,0,NA,NA,minsal
María Pinto,2020-04-06,0,0,NA,NA,minsal
María Pinto,2020-04-07,0,0,NA,NA,minsal
María Pinto,2020-04-08,0,0,NA,NA,minsal
María Pinto,2020-04-09,0,0,NA,NA,minsal
María Pinto,2020-04-10,0,0,NA,NA,minsal
María Pinto,2020-04-11,0,0,NA,NA,minsal
María Pinto,2020-04-12,0,0,NA,NA,minsal
María Pinto,2020-04-13,0,0,NA,NA,minsal
María Pinto,2020-04-14,0,0,NA,NA,minsal
María Pinto,2020-04-15,0,0,NA,NA,minsal
María Pinto,2020-04-16,0.5,0.5,NA,NA,minsal
María Pinto,2020-04-17,1,0.5,NA,NA,minsal
María Pinto,2020-04-18,1.3333333333333333,0.33333333333333326,NA,NA,minsal
María Pinto,2020-04-19,1.6666666666666665,0.33333333333333326,NA,NA,minsal
María Pinto,2020-04-20,2,0.3333333333333335,NA,NA,minsal
María Pinto,2020-04-21,2.25,0.25,NA,NA,minsal
María Pinto,2020-04-22,2.5,0.25,NA,NA,minsal
María Pinto,2020-04-23,2.75,0.25,NA,NA,minsal
María Pinto,2020-04-24,3,0.25,NA,NA,minsal
Mariquina,2020-03-30,0,0,NA,NA,minsal
Mariquina,2020-03-31,1,1,NA,NA,minsal
Mariquina,2020-04-01,2,1,NA,NA,minsal
Mariquina,2020-04-02,3.5,1.5,NA,NA,minsal
Mariquina,2020-04-03,5,1.5,NA,NA,minsal
Mariquina,2020-04-04,7,2,NA,NA,minsal
Mariquina,2020-04-05,9,2,NA,NA,minsal
Mariquina,2020-04-06,11,2,NA,NA,minsal
Mariquina,2020-04-07,15,4,NA,NA,minsal
Mariquina,2020-04-08,19,4,NA,NA,minsal
Mariquina,2020-04-09,23,4,NA,NA,minsal
Mariquina,2020-04-10,27,4,NA,NA,minsal
Mariquina,2020-04-11,29.666666666666668,2.666666666666668,NA,NA,minsal
Mariquina,2020-04-12,32.333333333333336,2.666666666666668,NA,NA,minsal
Mariquina,2020-04-13,35,2.6666666666666643,NA,NA,minsal
Mariquina,2020-04-14,39.5,4.5,NA,NA,minsal
Mariquina,2020-04-15,44,4.5,NA,NA,minsal
Mariquina,2020-04-16,48.5,4.5,NA,NA,minsal
Mariquina,2020-04-17,53,4.5,NA,NA,minsal
Mariquina,2020-04-18,55.666666666666664,2.6666666666666643,NA,NA,minsal
Mariquina,2020-04-19,58.333333333333336,2.6666666666666714,NA,NA,minsal
Mariquina,2020-04-20,61,2.6666666666666643,NA,NA,minsal
Mariquina,2020-04-21,63.25,2.25,NA,NA,minsal
Mariquina,2020-04-22,65.5,2.25,NA,NA,minsal
Mariquina,2020-04-23,67.75,2.25,NA,NA,minsal
Mariquina,2020-04-24,70,2.25,NA,NA,minsal
Maule,2020-03-30,0,0,NA,NA,minsal
Maule,2020-03-31,1,1,NA,NA,minsal
Maule,2020-04-01,2,1,NA,NA,minsal
Maule,2020-04-02,3,1,NA,NA,minsal
Maule,2020-04-03,4,1,NA,NA,minsal
Maule,2020-04-04,4.666666666666667,0.666666666666667,NA,NA,minsal
Maule,2020-04-05,5.333333333333333,0.6666666666666661,NA,NA,minsal
Maule,2020-04-06,6,0.666666666666667,NA,NA,minsal
Maule,2020-04-07,7.5,1.5,NA,NA,minsal
Maule,2020-04-08,9,1.5,NA,NA,minsal
Maule,2020-04-09,10.5,1.5,NA,NA,minsal
Maule,2020-04-10,12,1.5,NA,NA,minsal
Maule,2020-04-11,13.333333333333334,1.333333333333334,NA,NA,minsal
Maule,2020-04-12,14.666666666666666,1.3333333333333321,NA,NA,minsal
Maule,2020-04-13,16,1.333333333333334,NA,NA,minsal
Maule,2020-04-14,18.5,2.5,NA,NA,minsal
Maule,2020-04-15,21,2.5,NA,NA,minsal
Maule,2020-04-16,26,5,NA,NA,minsal
Maule,2020-04-17,31,5,NA,NA,minsal
Maule,2020-04-18,35.333333333333336,4.333333333333336,NA,NA,minsal
Maule,2020-04-19,39.666666666666664,4.333333333333329,NA,NA,minsal
Maule,2020-04-20,44,4.333333333333336,NA,NA,minsal
Maule,2020-04-21,49.5,5.5,NA,NA,minsal
Maule,2020-04-22,55,5.5,NA,NA,minsal
Maule,2020-04-23,60.5,5.5,NA,NA,minsal
Maule,2020-04-24,66,5.5,NA,NA,minsal
